age,cg01143780,-0.0059759920854,0.00100576617978
age,cg01151305,-0.00644293101478,0.000489467091734
age,cg01203948,-0.00557948713061,3.35104903431e-05
age,cg01207755,-0.00713054211852,0.000113753578842
age,cg01218690,-0.0121609330131,2.24874119326e-09
age,cg01231576,-0.00618695396057,7.00325246108e-05
age,cg01290688,-0.00470066578492,0.000852942749638
age,cg01326358,-0.00574956520067,0.000120478953997
age,cg01337545,0.0059545218867,0.000433406671995
age,cg01349336,-0.00644246304102,6.15844932752e-05
age,cg01361446,-0.00671804818955,1.22838985717e-05
age,cg01374885,-0.00547358716551,0.000367902053544
age,cg01382771,-0.0052385125344,0.000348373424004
age,cg01396530,-0.00532848458227,0.000221540211702
age,cg01413240,0.0135432689439,0.000106851371584
age,cg01448525,-0.00622466676151,3.84855679025e-05
age,cg01473187,-0.0059122272911,0.000158364694363
age,cg01490258,-0.0110184299599,4.18171863048e-06
age,cg01514943,-0.00912120200113,0.000322244753651
age,cg01522335,-0.0060965832251,0.000311132364851
age,cg01560464,-0.00575960131357,0.000101472616992
age,cg01560885,-0.00613872517919,0.000243496473509
age,cg01634761,-0.00531061882523,0.000482471559006
age,cg01680245,-0.00573271860351,0.00024565154531
age,cg01730928,-0.0069124916914,6.4145687797e-06
age,cg01737010,-0.00478958266642,0.000110705577518
age,cg01760027,-0.00676126161325,0.000155374940876
age,cg01768144,-0.00806414734631,0.0005525640006
age,cg01817069,-0.00607383102395,1.48138578799e-05
age,cg01828434,-0.00715626546639,3.72529731285e-07
age,cg01871025,-0.0204512760803,0.000471519829479
age,cg01882566,-0.00445315582755,0.000837326724287
age,cg01884384,-0.00508950363096,0.00105862754004
age,cg01896298,-0.00580977284974,0.000202955408827
age,cg01972979,-0.00675740685408,0.000487336495065
age,cg01990854,-0.00566638590144,1.15419430122e-05
age,cg01996909,-0.00555860136487,0.00037874581977
age,cg02077027,-0.00513620539835,1.97365745946e-05
age,cg02095995,-0.00530357462737,0.000183677420885
age,cg02117996,-0.00450793305105,0.000649720140036
age,cg02150469,-0.00487429678137,0.00045521648113
age,cg02183297,-0.00525983359717,0.000247379521064
age,cg02232922,-0.00713606308793,0.000136843254084
age,cg02275924,-0.0079442878874,5.87334822599e-06
age,cg02283106,0.00760496550533,3.35246944205e-07
age,cg02288017,-0.00688180464706,6.20573857912e-05
age,cg02291897,-0.00450540285951,0.000795688302501
age,cg02301364,-0.00443527025453,0.00105740304565
age,cg02308199,-0.0069870573413,1.95111621475e-05
age,cg02352295,-0.00612449826876,0.000729815480315
age,cg02547167,-0.015129334873,1.33945427638e-07
age,cg02560273,-0.0111750631362,0.000298976272674
age,cg02647401,-0.00515872851382,0.000493076678799
age,cg02712399,-0.00493163629159,0.000228007571998
age,cg02733596,-0.00615726108973,0.000571088457892
age,cg02743552,-0.00542375986078,0.000409914313861
age,cg02772823,-0.00554302833928,0.000215700576326
age,cg02817683,-0.00519445531018,0.000848559745493
age,cg02821380,-0.00438857452373,0.000560993823471
age,cg02858817,-0.00584669871729,0.000630645596925
age,cg02879659,-0.0063599917905,3.91952246157e-05
age,cg02991082,-0.0079210112772,0.000523328338827
age,cg02994237,-0.00542279651654,0.000462135880658
age,cg03008405,-0.00466838822036,0.000323939219792
age,cg03019024,-0.00465562271628,0.000973983986604
age,cg03031520,-0.00539753866666,0.000962155642637
age,cg03040210,-0.00652402688917,7.04834187479e-05
age,cg03122511,-0.00577092793962,0.000468858117048
age,cg03188519,-0.00613947817589,0.000214430041428
age,cg03201165,-0.00935666900614,0.00101953353591
age,cg03219705,-0.00395544041276,0.000466277525288
age,cg03223687,-0.00873206657606,0.000490698770782
age,cg03274069,-0.00570321662977,0.000345819731627
age,cg03317455,-0.00497777538283,0.000749817882665
age,cg03359503,-0.00648242316423,9.27109024402e-05
age,cg03372815,-0.00685454607924,8.24421111534e-05
age,cg03487706,-0.00449799569044,0.000444936133536
age,cg03506684,0.00749238278907,0.000147685065201
age,cg03512369,-0.0069255596926,1.67382863858e-06
age,cg03512439,-0.00537673071129,0.00106405947036
age,cg03660541,-0.00548092758464,4.4556403713e-05
age,cg03662494,-0.00958444556528,3.24301852039e-09
age,cg03670113,-0.00245986722376,0.000455457853141
age,cg03675615,-0.00409199783155,4.45494543344e-06
age,cg03693842,-0.00803165310815,0.000463549896716
age,cg03699508,-0.00605373034464,0.000753251702402
age,cg03706022,-0.00511947273622,0.000346924006807
age,cg03746520,-0.00896556309869,4.44912040543e-09
age,cg03766586,-0.00925885622996,2.14785169292e-05
age,cg03800724,-0.00406912385425,0.000246197278346
age,cg03834574,-0.00503542977271,0.000227198452765
age,cg03867952,-0.00692779248136,0.000621213018209
age,cg03895284,0.00604734054807,0.000454727139122
age,cg03908845,-0.00615138348988,0.000260752557199
age,cg03966679,-0.00690917572829,0.000542547748751
age,cg04027940,-0.00689196370622,3.83614994126e-06
age,cg04044694,-0.00675798263528,0.000751345317393
age,cg04053131,-0.00488197696286,0.00105443892119
age,cg04065832,0.00621645341713,2.42593611866e-09
age,cg04150893,-0.00676455163685,0.000857928274613
age,cg04189723,-0.00477320574683,0.000696897430414
age,cg04227631,-0.00526717279615,0.000286927619203
age,cg04283377,-0.00549316804064,0.00052802943967
age,cg04287686,-0.00500723248253,0.00084658903718
age,cg04290766,-0.00833839304953,9.45424790011e-07
age,cg04345928,-0.00517512739423,0.000523410322424
age,cg04455999,-0.0047149513405,0.000656886251828
age,cg04484695,-0.00475032875714,0.000142719723662
age,cg04493740,-0.00460333862207,0.000290827711349
age,cg04553232,-0.00643095375684,0.000955959703669
age,cg04569165,-0.00563492010051,5.48480839608e-05
age,cg04596655,-0.0055370220832,5.66221435871e-05
age,cg04599817,-0.00837338173647,1.20771464163e-07
age,cg04675170,-0.00611156454839,1.78490462575e-05
age,cg04774951,-0.00582689033045,0.000269469495222
age,cg04886769,-0.00676009947102,0.000134795892779
age,cg04985372,-0.00824264584726,2.01177408066e-09
age,cg05019001,-0.00561257726338,0.000388832288998
age,cg05061296,-0.00749331505053,6.84881372353e-05
age,cg05093999,-0.00547994583288,6.53300787545e-05
age,cg05143403,-0.00425530336096,0.00105121271954
age,cg05155058,-0.00733397744705,9.90504373544e-06
age,cg05169062,-0.00602310067675,9.84326379005e-06
age,cg05185776,-0.00462508868507,0.000529795586478
age,cg05204037,-0.00549157791262,7.86106528738e-06
age,cg05204193,-0.00749861391273,1.4972114446e-06
age,cg05206587,-0.00959815056095,1.10602646195e-05
age,cg05280762,-0.00436184866991,0.000978044129062
age,cg05294909,-0.00546673100052,0.00085454745767
age,cg05307865,-0.00446962973262,0.000188708211087
age,cg05371922,-0.00538087798146,0.000234549665033
age,cg05376895,-0.00559207866921,0.000876115966419
age,cg05400670,-0.00456698118548,0.000440100675952
age,cg05427163,-0.00588121954386,0.000318279250171
age,cg05471258,-0.00731738924926,1.08758013115e-05
age,cg05511138,-0.00528054258926,0.00035328146928
age,cg05539388,-0.00838172096727,7.27332755706e-05
age,cg05559795,-0.00657865723151,9.29397431784e-05
age,cg05574878,-0.00703345072586,9.89341301361e-05
age,cg05587158,-0.00859225303246,2.51244842864e-06
age,cg05673346,-0.00460364472704,0.000945620753164
age,cg05688478,-0.00569616987858,8.9411012242e-05
age,cg05735850,-0.00877663414466,5.57137167378e-06
age,cg05756954,-0.0105999142267,0.000149219643582
age,cg05777690,-0.00639577183735,5.21394130633e-05
age,cg05784171,-0.00688039974832,0.000662023988238
age,cg05801628,-0.00712867810523,0.000246716091002
age,cg05836475,-0.00499275818309,0.000793078868786
age,cg05895666,-0.0095582175778,4.86826599033e-08
age,cg05903800,-0.00488533249102,0.000885096825618
age,cg05999377,-0.00608073883092,7.50047180165e-06
age,cg06000876,-0.00672065680136,6.54452565583e-05
age,cg06106988,-0.00655223104124,8.27455255759e-06
age,cg06116594,-0.00531533827559,0.000645959451625
age,cg06127902,-0.00582581556334,0.000587652459306
age,cg06128881,-0.00829546066049,2.0100804077e-05
age,cg06130360,-0.00711141316805,0.000631956563468
age,cg06157561,-0.00993519743714,3.44461571427e-05
age,cg06174815,-0.00594883231597,0.000553862239901
age,cg06180047,-0.00538850581047,0.000506855870006
age,cg06231618,-0.00555312244946,1.93000130988e-05
age,cg06270497,-0.00504892291216,0.000519523822846
age,cg06294995,-0.00620844411862,0.00104014257776
age,cg06300944,0.0113238606173,0.000157627251873
age,cg06308972,-0.00467532400404,0.000336904272591
age,cg06384623,-0.00575478764976,0.000151999280396
age,cg06439589,-0.00531926742527,0.000346614946145
age,cg06442736,-0.00507154260128,4.17862593121e-05
age,cg06442966,-0.00722433454493,1.45727590724e-05
age,cg06444329,-0.0104150441852,0.000463502811093
age,cg06454337,-0.00370890745406,0.000390285409127
age,cg06461462,-0.00715728058982,0.000117112723355
age,cg06482328,-0.00426232030149,0.000697294328702
age,cg06513359,-0.00456603143653,0.000953546659738
age,cg06538334,-0.00562375766354,0.000897564183068
age,cg06558952,-0.00535433101544,0.000226214610442
age,cg06616857,-0.00236483637078,0.000732346726191
age,cg06620254,-0.00470694974171,0.000444658564372
age,cg06633205,-0.00570099267921,0.000631296187407
age,cg06701191,-0.00498214260045,0.000682311758762
age,cg06717971,-0.00659440225566,9.16996989009e-07
age,cg06794323,-0.00569492184385,0.000917793590303
age,cg06810133,-0.00526077605454,0.000541405816163
age,cg06818142,-0.00443501527057,0.000936371885196
age,cg06848990,-0.0111944676189,2.71983360278e-08
age,cg06871279,-0.00558114297651,0.000486596494503
age,cg06873315,-0.00554235478946,0.0010743829503
age,cg06883934,-0.00567990846133,3.74264316263e-05
age,cg06900776,-0.00605251905415,6.73372324147e-05
age,cg06915915,-0.00220235415227,0.000451463934843
age,cg06920429,-0.004975828458,7.92846392619e-05
age,cg06967228,-0.00486646712824,0.000478564912628
age,cg06980881,-0.00605552052243,0.000105934121309
age,cg07004932,-0.00566100162632,0.000292780305766
age,cg07007780,-0.0093131750962,8.87317808451e-06
age,cg07011790,-0.00534861629897,0.000791048725404
age,cg07094528,-0.00667457128167,0.000520813450168
age,cg07147350,-0.00718506427441,2.39635611532e-06
age,cg07150680,-0.00575812574948,0.00020176750697
age,cg07151929,-0.00744217727505,6.03897003604e-06
age,cg07256221,-0.00464297593354,0.000469075270647
age,cg07409400,-0.00598441676315,0.000113986253829
age,cg07416427,-0.00372665901724,0.000589187293437
age,cg07449620,-0.0112259575787,8.85310385446e-07
age,cg07464524,-0.00526840264202,0.000245521287663
age,cg07489003,-0.00515771580875,0.00017677331491
age,cg07520976,-0.00737623354199,5.4974730016e-05
age,cg07556193,-0.00733089388165,2.54378908782e-06
age,cg07681139,-0.00618519525418,0.000746226921416
age,cg07776419,-0.00606956894275,0.000774396741497
age,cg07799491,-0.00490208332426,0.000304872739357
age,cg07812390,-0.0049687603277,0.00074292578022
age,cg07885785,-0.00546046198599,0.000264339233761
age,cg07897414,-0.00716902403006,0.000277589953658
age,cg07979856,-0.00910918666023,7.14301023463e-06
age,cg08065271,-0.0055235971037,0.000207921723158
age,cg08076987,-0.00839309390314,4.58109521873e-07
age,cg08096166,-0.00702634519751,0.000856668017954
age,cg08108619,-0.00265085585651,0.00101286962979
age,cg08117103,-0.00673797871926,0.000122502668058
age,cg08147391,-0.00507356342485,0.000272810550142
age,cg08280623,-0.00493621215474,0.000603073326453
age,cg08318837,-0.00458687368125,0.000442556487076
age,cg08327960,-0.00525115260167,0.000667627187379
age,cg08420056,-0.006941630695,0.000181537370423
age,cg08437461,-0.00359743056283,0.00020853422118
age,cg08448931,-0.00873067323783,1.40602771608e-05
age,cg08460331,-0.00732097074672,0.00018087977046
age,cg08461617,-0.00507549936219,0.000224146337606
age,cg08464305,-0.00512289798125,1.91459098262e-05
age,cg08468443,-0.0077644030686,7.86526507663e-05
age,cg08510401,-0.0069245252397,0.000841487170081
age,cg08579577,-0.00948116771044,1.40070007131e-05
age,cg08610278,-0.00458873224874,0.00106550376419
age,cg08637771,-0.00382334571046,3.67751806749e-05
age,cg08664054,-0.00459810173637,0.000745194770613
age,cg08698436,-0.00477851189143,0.000612306039568
age,cg08707617,-0.00483460097938,0.000587071599115
age,cg08711530,-0.00596834002254,0.000732479913268
age,cg08750326,-0.00672907012933,5.79781763808e-05
age,cg08814772,-0.00577651055819,0.000219210978019
age,cg08960045,-0.0202839845426,0.000229180367261
age,cg08967287,-0.00791405008265,0.000172821991897
age,cg09026179,-0.00687366980737,0.000198634875078
age,cg09049751,-0.00480172941514,0.000772682881646
age,cg09075063,-0.00561143361472,0.000292775963011
age,cg09132264,0.0116589571237,0.000319050837233
age,cg09143059,-0.00774207090041,5.0772951623e-06
age,cg09167861,-0.00950929788656,8.59032631695e-08
age,cg09168980,-0.00747812150115,0.000275287781639
age,cg09370183,-0.00645923749645,1.45002656153e-05
age,cg09513996,0.00796203387891,5.81623638141e-12
age,cg09526164,-0.0062581079122,0.000142776802913
age,cg09720420,-0.00563935518613,0.000195541110675
age,cg09724624,-0.00512012882277,0.000390860049418
age,cg09764658,-0.00614061123854,0.000158062755955
age,cg09768654,-0.00609889896534,2.93353194993e-05
age,cg09773769,-0.00581220913096,0.000161635947116
age,cg09778422,-0.00459160556028,0.000200468270149
age,cg09810818,-0.00485531642142,0.000182929570457
age,cg09819081,-0.00633410364094,0.000723370009144
age,cg09850561,-0.00389199232343,0.000690877701226
age,cg10001949,-0.00506221968675,0.000729893679195
age,cg10030436,-0.00464345444952,0.000438082893392
age,cg10062550,-0.00848368226867,1.28799040053e-05
age,cg10071036,-0.00417672012329,8.66423784593e-05
age,cg10089642,-0.00584395327961,3.76837625133e-05
age,cg10127939,-0.00564267185565,0.000145940944849
age,cg10159238,-0.00546051245557,2.26914265793e-05
age,cg10199730,-0.00671682011497,2.59299860399e-05
age,cg10258730,-0.00581597062603,6.07108496553e-05
age,cg10259191,-0.00520119377297,0.000821898834686
age,cg10262485,-0.00483224076386,0.000393489735457
age,cg10275056,-0.00530754579299,0.000663851465221
age,cg10293293,-0.0073427663017,0.000175046320841
age,cg10296914,-0.00568455685959,9.09432142313e-05
age,cg10318351,-0.00519134052427,0.000360409151492
age,cg10430126,0.00771911444785,0.000185135649763
age,cg10479459,-0.00451968890902,0.000603770018922
age,cg10479992,-0.00530955816592,0.000363867778817
age,cg10521948,-0.0108676031134,2.16455676205e-06
age,cg10576274,-0.00803460569608,0.000215526070086
age,cg10587989,-0.00545966793402,0.000219335150174
age,cg10591659,-0.00555522845441,0.000509874443995
age,cg10602162,-0.00551412718201,0.000678527092065
age,cg10710494,-0.00519232645469,0.000247460765076
age,cg10717149,-0.00264820538826,9.05179022908e-05
age,cg10779454,-0.00686009796679,3.26932249117e-06
age,cg10789170,-0.00640418035266,0.000219387317997
age,cg10811052,-0.00885947168311,1.32643032114e-08
age,cg10860270,-0.00920260829914,0.000594630250749
age,cg10864286,-0.0080097769849,0.000147051088004
age,cg11028627,-0.00623373416442,0.000144052635585
age,cg11038686,-0.00532092406858,0.000109180344106
age,cg11253356,-0.00459933833373,0.000428142743859
age,cg11276914,-0.00836363969564,2.43491728524e-05
age,cg11290168,-0.00702549680728,0.000616575807285
age,cg11321526,-0.00543705155947,0.000546496544418
age,cg11327391,-0.00814988147917,4.90385942653e-06
age,cg11340371,-0.00736880959623,9.50360604124e-06
age,cg11412673,-0.0066742462995,6.27238349582e-05
age,cg11503671,-0.00662715071386,5.91756360424e-06
age,cg11509903,-0.00578224102168,0.000193846269771
age,cg11550332,-0.00598087675058,1.16682590028e-05
age,cg11555315,-0.00647575891326,0.000431946320033
age,cg11565980,-0.00701623896335,0.000136387105407
age,cg11598929,-0.00578496227276,0.000890486249034
age,cg11638117,0.00476707888634,0.00053535634897
age,cg11649713,-0.00496143136243,0.000133594517957
age,cg11664825,-0.00536664594291,0.000713910914484
age,cg11708328,-0.00727675456195,0.000211999972257
age,cg11779941,-0.00535155166274,0.000316748679811
age,cg11816360,-0.00571392358301,8.88587525794e-05
age,cg11868755,-0.00619835699286,5.83592896453e-06
age,cg11870452,-0.00557751729005,2.68374417991e-05
age,cg11887015,-0.00990762123455,0.000238803133979
age,cg11898648,-0.00552083675359,4.41322757312e-05
age,cg11913917,-0.00535018265285,0.000720450989162
age,cg12039689,-0.00794375662447,0.000153294328614
age,cg12134159,-0.00794273574655,8.42853140881e-06
age,cg12177454,-0.00419321186736,0.000450719286609
age,cg12281614,-0.00871093806612,2.18301055162e-05
age,cg12308146,-0.00530489010404,0.000443110896474
age,cg12456011,-0.0071336214522,0.000800525359821
age,cg12467288,-0.00616874052595,4.77609649163e-05
age,cg12491455,-0.00534916878828,0.000273267001758
age,cg12528673,-0.00488245376553,0.000295369232038
age,cg12546167,-0.00714669272929,0.000844621305348
age,cg12653510,-0.0043485016752,0.000445386820853
age,cg12753358,-0.00896576747342,5.04571922244e-07
age,cg12885864,-0.00779254765267,7.44514252529e-05
age,cg12945385,-0.00481236670676,0.000766762060002
age,cg12950231,-0.00411036221845,0.000239112503218
age,cg12972869,-0.0079487998076,9.40866228705e-07
age,cg12976380,-0.00654130525711,0.000131919894695
age,cg12978205,0.0145485987294,1.40166278584e-09
age,cg13049326,-0.00444348406292,0.000792441088868
age,cg13069450,-0.00460579247957,0.000740560761942
age,cg13099539,-0.00594470168702,5.88565113668e-06
age,cg13122496,-0.00817969331257,3.64051428536e-06
age,cg13161621,-0.00518058827921,0.000140163533552
age,cg13185972,-0.0075473799759,3.59866823429e-06
age,cg13192155,0.00588667129875,0.000553133798969
age,cg13202398,-0.00483700589035,0.000486191707201
age,cg13246025,-0.00471822788711,0.000781880657432
age,cg13257485,-0.00517572749258,0.00106065279336
age,cg13286902,-0.00499417509186,0.000359262299209
age,cg13310805,-0.00563616662574,0.000301403613253
age,cg13328614,-0.0054805467289,0.000130032109105
age,cg13358623,-0.00730244344514,4.60868495238e-05
age,cg13397331,-0.00685952541091,0.000553395018355
age,cg13506244,-0.00590512115106,0.000311540833572
age,cg13524834,-0.00594783908844,0.000516689625007
age,cg13536141,-0.00661234846166,6.91283016496e-05
age,cg13606829,-0.00704949419076,0.000137921469179
age,cg13627141,-0.00557084860381,0.000878749827511
age,cg13661446,-0.00635510476732,0.000181852653407
age,cg13666323,-0.0105159146101,2.32237049396e-05
age,cg13747960,0.00615999669035,0.000809756327331
age,cg13766816,-0.00465596945351,0.0006442791756
age,cg13788061,-0.00498334604735,0.000320174149781
age,cg13788827,-0.0151166360008,0.0
age,cg13797960,-0.00218857098885,0.000262304269438
age,cg13801593,-0.00683228318457,7.26368682424e-06
age,cg13806096,-0.00465382160453,0.000436406024238
age,cg13828067,-0.00454712094548,0.000667421907268
age,cg13907504,-0.0171681068595,0.000374304424072
age,cg13908365,-0.00603651984365,0.000688820213705
age,cg13936874,-0.00640896628978,0.0001337284574
age,cg13937075,-0.00480444771122,0.000302921438122
age,cg14001161,-0.00593301225143,5.02057231155e-05
age,cg14004049,-0.00486159065678,0.000882428604787
age,cg14106263,-0.00479084632485,0.000973838347134
age,cg14107638,-0.00502039480874,0.00057127160544
age,cg14134864,-0.0066707014834,0.000337523218558
age,cg14137558,-0.0023202376059,0.000420388686481
age,cg14196261,-0.00733640441511,2.54355529683e-06
age,cg14247788,-0.00574311762069,0.000933230291156
age,cg14269301,-0.00526673335075,0.00107021597178
age,cg14331226,-0.00840548243936,1.21726525248e-05
age,cg14340500,-0.00527601809516,0.000865802901228
age,cg14376241,-0.00697610403438,5.21226402483e-06
age,cg14397820,-0.00620605997597,2.81757315919e-05
age,cg14455991,-0.00710840511811,7.61244310032e-06
age,cg14514403,0.00432116854919,0.000663720821104
age,cg14520892,-0.00581281162394,3.72279006695e-05
age,cg14533874,-0.00663816127437,1.38320832688e-05
age,cg14538620,-0.00786295058229,0.000697938044868
age,cg14542503,-0.00612951698189,1.3774236608e-05
age,cg14576433,-0.00829111309446,0.000278732122098
age,cg14621531,0.0101242713827,9.2320684395e-06
age,cg14727709,-0.00561127123735,1.44881536261e-05
age,cg14749816,-0.00512163374289,0.000147543991983
age,cg14805882,-0.00717998584976,1.20394280434e-06
age,cg14985146,-0.00462930167119,0.00104932405861
age,cg14986136,-0.00859317347679,0.000622112612123
age,cg15056572,-0.00654701828194,0.000322561609305
age,cg15192932,-0.00590836552996,0.000656989597519
age,cg15201909,-0.00708096473939,0.000100393372679
age,cg15481221,-0.00522178102243,0.000870664694411
age,cg15483141,-0.00576357258328,0.000703711891332
age,cg15570803,-0.00494810071421,0.000430010030224
age,cg15691129,-0.00441229321684,0.000815369805418
age,cg15737490,-0.00519259483674,0.000195827445602
age,cg15796459,-0.00512742794499,0.000138373098622
age,cg15840039,-0.0108557691894,3.25628413123e-12
age,cg15850513,-0.00858398712747,0.000160151098137
age,cg15855671,-0.00500802389982,0.000269901979363
age,cg16059374,-0.00436489379256,0.000430510387187
age,cg16068020,-0.0049473499783,0.000781948727545
age,cg16116006,-0.0056450562477,0.000991761960208
age,cg16135771,-0.00615185296364,1.89804700721e-05
age,cg16167673,-0.00632799074137,5.89458227451e-06
age,cg16207593,-0.00574771471912,7.19509803182e-06
age,cg16342780,-0.00495890975856,0.000853024652115
age,cg16360370,-0.00603715197738,2.11380469837e-05
age,cg16409172,-0.0057982848794,3.05824821605e-05
age,cg16531277,-0.00555789156394,8.33000547209e-05
age,cg16546861,-0.00428837066336,0.000770165086649
age,cg16576300,-0.00645233123964,2.46097796741e-06
age,cg16595877,-0.00488464752932,0.000759027282472
age,cg16681914,-0.00463886108758,0.000588348627867
age,cg16719118,-0.0101306827186,8.22913337473e-09
age,cg16735667,-0.00685229901214,1.42957414928e-06
age,cg16839655,-0.00470051264884,0.000367002718032
age,cg16863294,-0.00812850042981,0.000600343695237
age,cg16946767,-0.0114964648439,4.19962965736e-07
age,cg16953966,0.00721124532425,0.000244638644086
age,cg16962216,-0.0063449149549,0.000597532228453
age,cg16976875,-0.0029480219664,0.00054445006788
age,cg17028443,-0.00551811078092,0.000186850598741
age,cg17035182,-0.00525826734486,0.000162951028436
age,cg17069068,-0.00723396147817,9.21103908702e-08
age,cg17074762,-0.00502004302097,0.000184379327118
age,cg17075998,-0.00503140585915,0.000761922692645
age,cg17119559,-0.00596525667848,0.000516759509388
age,cg17155263,-0.00354385177927,0.000995843474658
age,cg17155577,-0.00457102056134,4.00932877676e-05
age,cg17220866,-0.00458495401348,0.000215808673405
age,cg17246697,-0.00685499341156,7.07538600642e-06
age,cg17291924,-0.00986867455258,7.89666765311e-08
age,cg17334225,-0.0114629192604,0.000707178323536
age,cg17388653,-0.0059441436227,0.001063823786
age,cg17394901,-0.00378543488637,0.000413459563456
age,cg17397814,-0.00771595500387,2.00431237203e-05
age,cg17399684,-0.00329725638065,1.0370403134e-06
age,cg17460003,-0.00625599532146,5.61190535597e-06
age,cg17464366,-0.00547275681076,0.000515048659631
age,cg17472432,-0.00451858853947,0.000875350077324
age,cg17473615,-0.00399959347621,1.2826396758e-06
age,cg17536843,-0.0062453235962,0.00055666089206
age,cg17547578,-0.00471590072678,0.000396929252184
age,cg17588626,-0.00216764759196,0.000910539834928
age,cg17609703,-0.00859400321713,1.19589586127e-05
age,cg17626563,-0.0072719930189,0.000444904950335
age,cg17671242,-0.00710744231964,1.8510809477e-05
age,cg17672846,-0.00527488866777,0.000149916034964
age,cg17715113,-0.00695714625465,0.000315273263073
age,cg17731486,-0.00591023315209,3.64807193711e-05
age,cg17785468,-0.00537503608176,0.000180934935191
age,cg17825572,0.00502532307327,0.000136380170201
age,cg17852104,-0.00724952688527,6.61899849677e-05
age,cg17968718,-0.00756540547547,0.000417952430123
age,cg18126630,-0.00735183746882,2.55093089807e-06
age,cg18147067,-0.00301867171531,0.000117588252687
age,cg18221317,-0.00663031543545,0.00033250038759
age,cg18225658,0.00982302733723,2.60548685778e-05
age,cg18230216,-0.00636605408361,0.000154128217912
age,cg18230356,-0.00870173847536,5.93754933373e-05
age,cg18307604,-0.00437995325043,0.000989255111586
age,cg18337321,-0.00443427667768,0.00103940733505
age,cg18389023,-0.00671594070691,0.00105791923705
age,cg18391610,0.00592337232014,0.00017856829323
age,cg18392465,-0.00641087079872,0.000225809787901
age,cg18396637,-0.00666549829106,5.6890600346e-05
age,cg18407141,-0.00477070774424,0.000973459629873
age,cg18418138,-0.00871337829374,2.79918099033e-06
age,cg18422972,-0.00251060021284,0.000211943567829
age,cg18430208,0.0130565626266,5.04203601759e-07
age,cg18564727,-0.00544308514276,0.000406621715674
age,cg18626098,-0.00700854326385,0.000600712839298
age,cg18634060,0.00980170283569,0.00089591673389
age,cg18689730,-0.00250097475687,0.000822994884426
age,cg18721956,-0.00832633403156,9.76994691504e-06
age,cg18751919,-0.0071811195064,9.44394323559e-05
age,cg18778986,-0.00663825197582,0.000774871262633
age,cg18787045,-0.00827500494408,0.000889419428624
age,cg18799866,-0.00503494796595,0.000413403785559
age,cg18812946,0.00905021505899,0.00017033385845
age,cg18818432,-0.00376274644071,0.000168209699482
age,cg18939543,-0.00546368347391,0.000841514813309
age,cg18976803,-0.00634690039756,0.000754488064981
age,cg18987659,-0.00668250920954,0.000920229979133
age,cg19059427,-0.00457045613251,0.000350456144248
age,cg19206010,-0.00420819685365,0.00106897817783
age,cg19210487,-0.00692254960657,0.000125487975247
age,cg19230952,-0.00771550385499,4.15391792299e-05
age,cg19321437,-0.00452475451423,0.000777047119668
age,cg19392138,-0.00531750147685,4.88573346913e-05
age,cg19441811,0.0115013006512,8.00886506536e-06
age,cg19493242,-0.00341551854463,0.000581468053399
age,cg19514725,-0.00633477902701,0.000971291164045
age,cg19572135,-0.00298933857468,2.55619294467e-05
age,cg19584075,-0.00628437523722,6.16955073651e-06
